Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity Sold,Cost Price,Sales,Profit,Payment Mode,Delivery Status,Shipment Mode,Discount,Return Status,Auto Reorder,Reorder Quantity
ORD1756,10-06-2024,06-09-2024,CUST766,Emma Green,Corporate,PROD1663,Printer,Furniture,West,Maharashtra,Lucknow,20,15130.52,17589.41,2458.89,Cash,Pending,Standard Class,11,No Return,No,3
ORD1757,19-10-2024,13-06-2025,CUST356,Sophia Smith,Home Office,PROD2375,Calculator,Office Supplies,West,Delhi,Chennai,42,13665.35,22986.89,9321.54,Debit Card,Pending,First Class,28,No Return,No,27
ORD1758,30-05-2024,02-05-2025,CUST977,David Smith,Home Office,PROD1587,Chair,Technology,West,UP,Chennai,42,19947.08,35150.75,15203.67,Net Banking,Delivered,Second Class,28,Returned,No,39
ORD1759,20-09-2025,16-08-2025,CUST331,Monica Green,Home Office,PROD1353,Desk,Furniture,West,Delhi,Amritsar,4,2283.99,3378.13,1094.14,Credit Card,Delivered,First Class,15,No Return,Yes,6
ORD1760,28-01-2025,03-08-2024,CUST478,David Green,Consumer,PROD5029,Desk,Technology,East,UP,Lucknow,12,1970.56,2308.8,338.24,Net Banking,Cancelled,First Class,11,No Return,Yes,13
ORD1761,24-08-2025,25-05-2024,CUST707,Chris Smith,Home Office,PROD2186,Printer,Technology,West,Tamil Nadu,Delhi,27,10797.9,15999.67,5201.77,Debit Card,Cancelled,First Class,15,Returned,No,19
ORD1762,26-04-2025,10-01-2024,CUST754,John Smith,Home Office,PROD3877,Laptop,Office Supplies,South,Maharashtra,Mumbai,24,1270.43,1652.5,382.07,UPI,Cancelled,Same Day,10,Returned,No,49
ORD1763,02-12-2024,18-05-2025,CUST943,Chris Green,Corporate,PROD9448,Bookshelf,Furniture,East,Maharashtra,Delhi,26,2974.1,3733.51,759.41,Credit Card,Delivered,Second Class,1,Returned,No,35
ORD1764,25-10-2025,09-02-2024,CUST120,Chris Lee,Corporate,PROD1391,Desk,Furniture,East,Tamil Nadu,Mumbai,40,3284.07,5223.77,1939.7,Net Banking,Delivered,First Class,28,Returned,No,6
ORD1765,03-04-2024,04-01-2024,CUST984,John Green,Consumer,PROD4265,Bookshelf,Office Supplies,North,Maharashtra,Lucknow,34,9698.88,16450.79,6751.91,Credit Card,Cancelled,Standard Class,19,Returned,Yes,20
ORD1766,11-04-2024,12-12-2024,CUST114,Chris Johnson,Corporate,PROD9232,Pen Set,Office Supplies,North,Karnataka,Bangalore,17,3397.39,5882.59,2485.2,Net Banking,Cancelled,Second Class,16,No Return,Yes,5
ORD1767,04-01-2024,19-12-2024,CUST949,Amy Smith,Home Office,PROD4068,Calculator,Technology,North,Karnataka,Lucknow,33,18834.23,32925.39,14091.16,Debit Card,Cancelled,Second Class,29,No Return,No,22
ORD1768,16-10-2024,22-06-2024,CUST627,John Lee,Corporate,PROD2699,Pen Set,Technology,West,Tamil Nadu,Delhi,40,10214.69,15322.16,5107.47,Credit Card,Cancelled,Standard Class,22,No Return,No,33
ORD1769,09-07-2024,04-02-2025,CUST294,John Dunn,Home Office,PROD7332,Pen Set,Office Supplies,North,UP,Chennai,20,19530.98,27407.63,7876.65,Net Banking,Delivered,Standard Class,27,No Return,Yes,5
ORD1770,07-02-2024,23-06-2024,CUST634,Monica Smith,Consumer,PROD8921,Chair,Office Supplies,North,Karnataka,Mumbai,43,410.06,626.31,216.25,UPI,Pending,Second Class,24,No Return,Yes,31
ORD1771,30-07-2025,02-11-2024,CUST806,Chris Green,Corporate,PROD2245,Calculator,Office Supplies,West,Tamil Nadu,Mumbai,18,2743.22,3042.67,299.45,Debit Card,Delivered,Standard Class,13,Returned,No,49
ORD1772,26-06-2025,15-08-2025,CUST874,Sophia Johnson,Corporate,PROD8849,Calculator,Technology,South,UP,Amritsar,25,89.16,154.49,65.33,Credit Card,Delivered,Same Day,25,Returned,No,17
ORD1773,07-04-2025,27-12-2024,CUST216,Monica Brown,Home Office,PROD5590,Desk,Office Supplies,North,UP,Delhi,37,4548.53,5281.24,732.71,Debit Card,Pending,Standard Class,13,No Return,No,16
ORD1774,11-11-2024,15-10-2025,CUST612,Sophia Brown,Home Office,PROD3853,Printer,Furniture,North,Tamil Nadu,Chennai,45,10686.89,12607.77,1920.88,Net Banking,Pending,Second Class,17,No Return,No,21
ORD1775,06-09-2025,27-09-2024,CUST687,Chris Brown,Home Office,PROD2362,Bookshelf,Office Supplies,South,Delhi,Amritsar,29,3297.99,5426.41,2128.42,UPI,Pending,Second Class,23,No Return,Yes,10
ORD1776,26-10-2024,30-07-2025,CUST194,Amy Smith,Consumer,PROD3729,Printer,Furniture,West,Delhi,Chennai,23,18850.27,25338.43,6488.16,Debit Card,Cancelled,First Class,17,No Return,No,2
ORD1777,11-01-2024,10-08-2025,CUST210,Chris Green,Home Office,PROD7224,Chair,Furniture,North,Delhi,Lucknow,27,16527.18,19451.07,2923.89,Cash,Pending,Same Day,13,No Return,Yes,13
ORD1778,19-08-2024,11-08-2024,CUST164,Amy Johnson,Corporate,PROD8495,Calculator,Furniture,East,UP,Delhi,36,488.88,606.74,117.86,Cash,Pending,Standard Class,1,Returned,No,17
ORD1779,10-08-2024,10-10-2025,CUST259,David Brown,Corporate,PROD1592,Chair,Technology,West,Karnataka,Amritsar,29,15841.01,26974.2,11133.19,Cash,Delivered,First Class,9,No Return,No,38
ORD1780,01-11-2025,04-04-2025,CUST193,Stephen Johnson,Corporate,PROD7515,Chair,Office Supplies,South,Karnataka,Bangalore,29,8096.73,9421.74,1325.01,Net Banking,Cancelled,Same Day,15,Returned,Yes,46
ORD1781,05-09-2024,22-03-2025,CUST859,Stephen Johnson,Corporate,PROD9147,Bookshelf,Office Supplies,North,Tamil Nadu,Chennai,46,2651.48,4433.25,1781.77,Net Banking,Pending,Standard Class,4,Returned,Yes,4
ORD1782,05-05-2025,22-08-2025,CUST966,Chris Johnson,Corporate,PROD5199,Chair,Office Supplies,East,UP,Amritsar,40,14372.62,19276.88,4904.26,Debit Card,Pending,Second Class,13,Returned,No,1
ORD1783,18-07-2025,04-05-2024,CUST261,Amy Johnson,Home Office,PROD7828,Calculator,Technology,West,Maharashtra,Mumbai,29,17394.33,27128.12,9733.79,Net Banking,Delivered,First Class,25,No Return,Yes,16
ORD1784,24-11-2025,11-04-2025,CUST328,Chris Smith,Home Office,PROD4190,Laptop,Office Supplies,West,Tamil Nadu,Delhi,25,18721.25,25994.33,7273.08,Cash,Delivered,First Class,20,Returned,No,10
ORD1785,29-06-2025,27-01-2024,CUST752,Chris Green,Consumer,PROD5804,Bookshelf,Technology,West,UP,Amritsar,38,19362.05,33737.04,14374.99,UPI,Pending,First Class,11,No Return,Yes,34
ORD1786,01-12-2025,01-06-2024,CUST802,Emma Green,Consumer,PROD7311,Chair,Technology,North,UP,Mumbai,44,10743.01,17047.05,6304.04,Cash,Cancelled,First Class,23,Returned,Yes,21
ORD1787,27-07-2024,20-09-2024,CUST473,Sophia Green,Corporate,PROD4079,Desk,Technology,South,UP,Lucknow,6,17390.33,23488.98,6098.65,Net Banking,Pending,Standard Class,16,Returned,Yes,34
ORD1788,23-11-2025,09-05-2024,CUST681,Amy Smith,Home Office,PROD5901,Printer,Office Supplies,South,Tamil Nadu,Delhi,2,16622.51,19008.59,2386.08,Debit Card,Cancelled,Second Class,1,Returned,Yes,35
ORD1789,06-12-2025,07-10-2025,CUST190,Stephen Johnson,Home Office,PROD6724,Calculator,Technology,South,Punjab,Amritsar,26,278.15,465.25,187.1,Net Banking,Pending,Standard Class,4,Returned,Yes,36
ORD1790,21-05-2025,05-03-2024,CUST381,John Green,Home Office,PROD7551,Calculator,Technology,North,Delhi,Lucknow,40,15176.07,20765.46,5589.39,Cash,Delivered,First Class,26,No Return,No,17
ORD1791,31-05-2025,24-03-2024,CUST690,Monica Brown,Home Office,PROD6497,Laptop,Office Supplies,East,Punjab,Lucknow,5,13338.53,18476.58,5138.05,Credit Card,Pending,First Class,12,Returned,Yes,31
ORD1792,22-08-2025,14-05-2024,CUST303,Chris Smith,Consumer,PROD7835,Laptop,Furniture,West,UP,Chennai,30,18897.75,33027.33,14129.58,Net Banking,Cancelled,Same Day,12,No Return,No,12
ORD1793,21-03-2025,01-03-2024,CUST610,Monica Lee,Consumer,PROD4179,Pen Set,Office Supplies,East,Punjab,Delhi,23,6595.13,11273.1,4677.97,Cash,Cancelled,First Class,25,Returned,No,5
ORD1794,30-01-2025,21-10-2024,CUST203,Sophia Lee,Corporate,PROD2765,Desk,Office Supplies,East,Punjab,Bangalore,40,15410.06,17520.22,2110.16,UPI,Delivered,Second Class,23,No Return,No,21
ORD1795,21-06-2025,20-07-2025,CUST375,David Brown,Consumer,PROD1614,Chair,Furniture,North,Delhi,Chennai,2,5806.28,8087.25,2280.97,Credit Card,Delivered,Second Class,28,Returned,No,14
ORD1796,19-09-2024,30-07-2025,CUST364,Amy Dunn,Corporate,PROD2529,Chair,Furniture,South,Punjab,Mumbai,28,11435.63,14014.72,2579.09,UPI,Delivered,Same Day,29,Returned,Yes,36
ORD1797,30-07-2025,10-05-2024,CUST565,Emma Brown,Corporate,PROD9596,Laptop,Furniture,West,Tamil Nadu,Lucknow,26,2530.33,3623.47,1093.14,Credit Card,Cancelled,Same Day,1,No Return,Yes,14
ORD1798,07-11-2024,13-06-2025,CUST649,Monica Green,Corporate,PROD9566,Desk,Technology,West,Maharashtra,Chennai,17,7039.74,10899.35,3859.61,Cash,Pending,Standard Class,10,Returned,Yes,20
ORD1799,02-08-2025,27-05-2024,CUST397,Amy Johnson,Consumer,PROD4462,Laptop,Technology,North,Punjab,Lucknow,28,5303.83,5880.77,576.94,Net Banking,Pending,Second Class,28,No Return,Yes,31
ORD1800,14-10-2025,08-02-2025,CUST829,David Dunn,Consumer,PROD4994,Desk,Technology,North,Karnataka,Delhi,3,5097.6,8432.43,3334.83,Cash,Cancelled,Same Day,26,Returned,No,2
ORD1801,17-09-2024,04-06-2025,CUST317,Sophia Brown,Home Office,PROD5447,Desk,Furniture,North,Delhi,Delhi,43,5992.12,10449.67,4457.55,Cash,Cancelled,Standard Class,12,No Return,No,0
ORD1802,23-12-2025,09-09-2024,CUST860,Emma Dunn,Corporate,PROD7739,Calculator,Office Supplies,South,Punjab,Delhi,27,8405.49,13030.75,4625.26,UPI,Pending,First Class,15,No Return,No,26
ORD1803,31-08-2024,01-01-2025,CUST719,John Green,Corporate,PROD8198,Pen Set,Furniture,South,Tamil Nadu,Delhi,10,299.69,507.52,207.83,Debit Card,Delivered,Second Class,9,No Return,Yes,11
ORD1804,29-12-2025,03-05-2025,CUST192,Stephen Dunn,Consumer,PROD8831,Pen Set,Technology,South,Tamil Nadu,Bangalore,13,7216.07,9610.1,2394.03,Debit Card,Delivered,Same Day,15,Returned,No,49
ORD1805,22-05-2024,28-06-2024,CUST645,Monica Johnson,Consumer,PROD7287,Calculator,Technology,East,Delhi,Lucknow,18,12206.68,16997.31,4790.63,Debit Card,Cancelled,Second Class,28,No Return,Yes,10
ORD1806,01-04-2025,01-03-2024,CUST672,Monica Lee,Corporate,PROD2545,Printer,Furniture,North,Punjab,Bangalore,40,5203.27,8416.11,3212.84,Cash,Cancelled,Second Class,22,No Return,Yes,7
ORD1807,14-02-2024,07-06-2024,CUST624,Monica Johnson,Consumer,PROD1262,Desk,Technology,East,UP,Mumbai,2,11503.31,13662.62,2159.31,UPI,Cancelled,First Class,3,Returned,Yes,47
ORD1808,23-02-2025,26-06-2025,CUST177,David Johnson,Home Office,PROD6172,Printer,Furniture,North,UP,Mumbai,34,13655.65,21657.71,8002.06,Net Banking,Delivered,First Class,4,No Return,No,23
ORD1809,02-02-2025,25-12-2025,CUST604,Emma Smith,Home Office,PROD1970,Laptop,Furniture,South,Maharashtra,Delhi,17,10634.46,18923.01,8288.55,UPI,Cancelled,Same Day,21,Returned,Yes,35
ORD1810,21-11-2024,28-10-2025,CUST176,Emma Johnson,Home Office,PROD1407,Calculator,Office Supplies,West,Tamil Nadu,Chennai,34,5963.97,8477.49,2513.52,UPI,Cancelled,Same Day,17,Returned,Yes,19
ORD1811,02-05-2024,20-08-2025,CUST807,Sophia Dunn,Consumer,PROD8420,Desk,Furniture,South,Tamil Nadu,Chennai,48,11038.3,13546.38,2508.08,UPI,Cancelled,Same Day,29,Returned,No,44
ORD1812,28-02-2024,01-03-2024,CUST788,Stephen Dunn,Consumer,PROD2802,Bookshelf,Office Supplies,East,Tamil Nadu,Bangalore,2,12982.71,19967.14,6984.43,Cash,Pending,Second Class,5,Returned,No,37
ORD1813,16-08-2024,20-02-2025,CUST910,Monica Smith,Corporate,PROD6634,Calculator,Technology,East,Punjab,Lucknow,37,12407.88,20775.97,8368.09,Net Banking,Cancelled,Second Class,23,No Return,Yes,12
ORD1814,02-03-2025,25-10-2024,CUST345,Sophia Johnson,Consumer,PROD9471,Pen Set,Technology,East,Delhi,Mumbai,18,19943.74,26895.73,6951.99,UPI,Pending,Same Day,25,Returned,Yes,32
ORD1815,01-02-2025,04-08-2024,CUST749,David Smith,Corporate,PROD6395,Printer,Furniture,South,Maharashtra,Bangalore,49,1495.06,2648.61,1153.55,Debit Card,Delivered,Second Class,21,No Return,No,49
ORD1816,28-12-2024,12-05-2024,CUST448,Sophia Smith,Corporate,PROD6007,Bookshelf,Technology,South,Maharashtra,Chennai,48,12638.01,19147.58,6509.57,Net Banking,Cancelled,Standard Class,16,Returned,No,42
ORD1817,08-02-2025,18-03-2024,CUST701,David Green,Corporate,PROD1718,Laptop,Furniture,South,Maharashtra,Bangalore,2,6439.24,7271.75,832.51,UPI,Delivered,Second Class,3,No Return,No,43
ORD1818,12-06-2024,16-02-2025,CUST674,Stephen Johnson,Corporate,PROD8867,Calculator,Furniture,South,Maharashtra,Chennai,30,9289.86,15158.52,5868.66,Credit Card,Cancelled,Standard Class,20,No Return,No,35
ORD1819,11-02-2024,21-12-2024,CUST948,David Green,Home Office,PROD2116,Bookshelf,Furniture,North,Punjab,Mumbai,23,1536.42,1874.63,338.21,Debit Card,Delivered,First Class,0,Returned,Yes,15
ORD1820,29-06-2024,02-02-2025,CUST580,Monica Brown,Home Office,PROD3707,Chair,Technology,North,Karnataka,Bangalore,38,13018.42,21627.06,8608.64,Credit Card,Delivered,Standard Class,4,No Return,No,29
ORD1821,06-01-2024,10-11-2024,CUST367,David Lee,Corporate,PROD8809,Calculator,Office Supplies,South,Delhi,Lucknow,46,19245.12,23661.55,4416.43,Cash,Pending,Standard Class,21,No Return,No,45
ORD1822,24-11-2024,08-06-2024,CUST386,Chris Green,Home Office,PROD5708,Chair,Office Supplies,West,Punjab,Bangalore,7,9104.93,11605.95,2501.02,Cash,Cancelled,Second Class,16,Returned,No,35
ORD1823,14-12-2024,01-02-2024,CUST899,David Johnson,Home Office,PROD8912,Chair,Furniture,West,Tamil Nadu,Lucknow,38,10445.18,17814.0,7368.82,Net Banking,Pending,Standard Class,10,No Return,No,48
ORD1824,03-12-2025,14-01-2025,CUST409,Sophia Brown,Consumer,PROD6091,Desk,Furniture,East,Tamil Nadu,Chennai,15,8476.58,11730.84,3254.26,UPI,Pending,First Class,23,No Return,No,2
ORD1825,23-07-2025,30-06-2024,CUST719,Stephen Johnson,Consumer,PROD1637,Calculator,Technology,North,UP,Mumbai,22,15800.77,20078.18,4277.41,Cash,Pending,First Class,29,Returned,Yes,46
ORD1826,19-12-2025,25-04-2025,CUST847,Monica Smith,Consumer,PROD5718,Printer,Furniture,South,UP,Chennai,45,10263.95,13692.48,3428.53,Cash,Pending,Second Class,15,No Return,Yes,47
ORD1827,19-05-2024,24-09-2025,CUST651,John Green,Corporate,PROD2023,Calculator,Furniture,East,Punjab,Mumbai,16,11952.13,18659.18,6707.05,UPI,Pending,Standard Class,23,No Return,No,12
ORD1828,04-07-2024,02-09-2024,CUST591,Chris Dunn,Corporate,PROD3750,Calculator,Technology,South,Karnataka,Mumbai,30,12369.3,20299.07,7929.77,Debit Card,Cancelled,Second Class,13,No Return,No,27
ORD1829,05-10-2025,10-05-2025,CUST833,Emma Green,Corporate,PROD8859,Bookshelf,Technology,North,Tamil Nadu,Lucknow,9,12579.68,15254.57,2674.89,Net Banking,Pending,Standard Class,16,No Return,Yes,21
ORD1830,11-08-2024,18-02-2024,CUST797,Monica Smith,Consumer,PROD6053,Desk,Office Supplies,West,Punjab,Amritsar,45,11279.53,14712.62,3433.09,Debit Card,Delivered,Standard Class,9,No Return,Yes,47
ORD1831,07-07-2024,03-09-2025,CUST325,Emma Smith,Consumer,PROD2610,Chair,Technology,East,Delhi,Lucknow,10,7778.43,11558.28,3779.85,Net Banking,Pending,First Class,24,No Return,No,14
ORD1832,29-06-2024,27-09-2024,CUST794,Stephen Brown,Consumer,PROD7833,Laptop,Technology,West,Maharashtra,Lucknow,22,15465.8,26399.23,10933.43,UPI,Cancelled,First Class,24,Returned,Yes,34
ORD1833,15-10-2024,27-04-2024,CUST803,Amy Johnson,Home Office,PROD7885,Desk,Office Supplies,East,Punjab,Chennai,24,19697.78,27175.31,7477.53,Debit Card,Delivered,Same Day,7,Returned,No,35
ORD1834,19-05-2024,05-05-2025,CUST654,Sophia Dunn,Home Office,PROD2732,Bookshelf,Furniture,North,Maharashtra,Chennai,35,18011.81,26161.77,8149.96,Debit Card,Delivered,First Class,22,Returned,Yes,5
ORD1835,09-12-2024,10-10-2025,CUST657,John Smith,Home Office,PROD4617,Laptop,Office Supplies,East,Punjab,Delhi,25,16103.79,20772.08,4668.29,Cash,Cancelled,Standard Class,13,Returned,Yes,8
ORD1836,07-03-2025,13-10-2025,CUST112,David Dunn,Home Office,PROD8787,Desk,Furniture,South,Tamil Nadu,Amritsar,17,19570.16,23501.34,3931.18,Cash,Delivered,Second Class,14,No Return,No,39
ORD1837,22-01-2024,20-07-2024,CUST670,David Smith,Consumer,PROD1457,Desk,Furniture,North,Delhi,Lucknow,31,19705.87,27074.79,7368.92,UPI,Delivered,Second Class,1,No Return,Yes,20
ORD1838,03-01-2024,06-11-2025,CUST145,Stephen Smith,Corporate,PROD5252,Pen Set,Office Supplies,West,Maharashtra,Lucknow,13,19323.85,21822.8,2498.95,Net Banking,Cancelled,Same Day,6,Returned,No,40
ORD1839,14-11-2024,27-02-2024,CUST986,Stephen Green,Consumer,PROD4092,Pen Set,Furniture,East,Karnataka,Amritsar,13,19092.11,21436.49,2344.38,Credit Card,Pending,First Class,14,Returned,No,4
ORD1840,16-12-2025,11-01-2024,CUST370,David Lee,Corporate,PROD5382,Chair,Furniture,West,Maharashtra,Mumbai,41,4319.93,5892.65,1572.72,Net Banking,Delivered,Standard Class,13,Returned,Yes,43
ORD1841,30-03-2025,30-03-2025,CUST982,Amy Johnson,Home Office,PROD4794,Calculator,Technology,East,Karnataka,Mumbai,25,1759.98,2730.64,970.66,Credit Card,Cancelled,Same Day,21,No Return,Yes,1
ORD1842,26-01-2024,25-11-2025,CUST138,Amy Brown,Home Office,PROD2728,Desk,Office Supplies,South,Delhi,Mumbai,20,7607.81,11081.32,3473.51,Credit Card,Cancelled,Standard Class,26,Returned,Yes,4
ORD1843,23-01-2025,30-04-2025,CUST949,David Johnson,Home Office,PROD1526,Pen Set,Furniture,South,Karnataka,Delhi,16,14309.01,25261.01,10952.0,Debit Card,Pending,First Class,15,Returned,No,49
ORD1844,19-10-2024,02-08-2025,CUST327,Stephen Green,Corporate,PROD6419,Pen Set,Technology,East,Tamil Nadu,Amritsar,7,18571.65,31601.21,13029.56,Credit Card,Cancelled,Second Class,14,No Return,No,38
ORD1845,04-02-2024,21-12-2025,CUST745,David Brown,Consumer,PROD4846,Printer,Furniture,South,Karnataka,Lucknow,13,1329.89,1922.54,592.65,Credit Card,Cancelled,Standard Class,29,Returned,No,6
ORD1846,30-11-2025,08-11-2024,CUST386,John Dunn,Corporate,PROD5127,Laptop,Office Supplies,North,UP,Delhi,22,11004.03,16199.88,5195.85,Credit Card,Delivered,Second Class,13,No Return,Yes,43
ORD1847,13-01-2025,12-12-2025,CUST157,Amy Smith,Consumer,PROD8458,Printer,Furniture,East,Delhi,Lucknow,34,7759.76,10767.5,3007.74,Credit Card,Pending,Standard Class,0,No Return,Yes,28
ORD1848,31-05-2025,24-03-2025,CUST833,Emma Dunn,Corporate,PROD9953,Laptop,Technology,West,Karnataka,Bangalore,18,13275.55,16641.53,3365.98,UPI,Pending,Second Class,20,Returned,Yes,37
ORD1849,16-07-2025,08-07-2025,CUST282,Sophia Brown,Consumer,PROD4861,Desk,Furniture,South,Karnataka,Bangalore,13,1523.54,2596.19,1072.65,Cash,Delivered,Same Day,1,Returned,Yes,16
ORD1850,30-10-2024,16-04-2024,CUST880,Emma Brown,Home Office,PROD9079,Desk,Furniture,West,UP,Chennai,23,1380.01,1819.62,439.61,Debit Card,Cancelled,First Class,21,Returned,No,3
ORD1851,16-12-2024,06-04-2024,CUST512,John Brown,Home Office,PROD3057,Printer,Furniture,East,Maharashtra,Chennai,49,8385.49,11373.5,2988.01,Net Banking,Pending,First Class,18,No Return,Yes,36
ORD1852,23-10-2025,21-03-2025,CUST688,Chris Brown,Consumer,PROD9223,Chair,Furniture,South,Maharashtra,Mumbai,19,14805.77,19242.64,4436.87,Cash,Delivered,Standard Class,8,Returned,Yes,41
ORD1853,16-06-2025,18-01-2024,CUST343,John Dunn,Corporate,PROD6396,Bookshelf,Technology,East,Delhi,Mumbai,35,7240.02,8316.75,1076.73,Debit Card,Delivered,Standard Class,10,No Return,No,47
ORD1854,10-02-2024,18-10-2025,CUST270,Monica Johnson,Consumer,PROD7082,Desk,Office Supplies,North,Karnataka,Delhi,12,9653.88,12841.43,3187.55,Net Banking,Delivered,Same Day,24,No Return,No,32
ORD1855,28-10-2025,21-03-2024,CUST719,Chris Green,Home Office,PROD6240,Desk,Furniture,East,Maharashtra,Bangalore,24,12642.69,15941.28,3298.59,UPI,Pending,Second Class,25,No Return,No,17
ORD1856,08-11-2024,24-09-2025,CUST292,David Brown,Consumer,PROD1306,Desk,Technology,West,Punjab,Amritsar,36,10165.05,12954.27,2789.22,Cash,Delivered,Second Class,28,No Return,Yes,3
ORD1857,26-02-2025,27-05-2025,CUST593,Chris Brown,Corporate,PROD8261,Laptop,Technology,North,Karnataka,Mumbai,31,2798.53,4928.48,2129.95,Cash,Delivered,Standard Class,8,No Return,No,33
ORD1858,24-07-2024,11-01-2025,CUST731,Chris Dunn,Home Office,PROD2749,Desk,Technology,North,Maharashtra,Delhi,29,6575.37,7569.45,994.08,Credit Card,Delivered,Same Day,28,No Return,No,31
ORD1859,16-08-2024,10-01-2025,CUST760,Emma Dunn,Consumer,PROD2091,Printer,Technology,North,Karnataka,Mumbai,41,5859.97,9974.24,4114.27,Cash,Delivered,Standard Class,4,Returned,No,39
ORD1860,23-11-2025,24-02-2025,CUST844,David Lee,Home Office,PROD5502,Printer,Furniture,West,Karnataka,Lucknow,26,16056.59,22350.53,6293.94,Debit Card,Delivered,Same Day,23,Returned,No,10
ORD1861,31-03-2024,13-04-2024,CUST418,Monica Green,Corporate,PROD1134,Bookshelf,Technology,South,Karnataka,Bangalore,26,2986.37,3691.47,705.1,UPI,Pending,Standard Class,26,Returned,No,41
ORD1862,20-01-2025,29-01-2024,CUST711,David Johnson,Home Office,PROD2531,Laptop,Office Supplies,West,Karnataka,Mumbai,48,9061.09,13203.36,4142.27,Debit Card,Cancelled,Same Day,2,Returned,Yes,20
ORD1863,04-01-2025,26-06-2024,CUST989,Amy Green,Corporate,PROD8123,Pen Set,Furniture,South,Karnataka,Chennai,15,12774.7,15972.56,3197.86,Net Banking,Cancelled,Standard Class,5,No Return,Yes,34
ORD1864,24-12-2024,16-03-2024,CUST557,Sophia Brown,Home Office,PROD7699,Bookshelf,Office Supplies,East,Delhi,Bangalore,31,16376.34,25828.18,9451.84,Debit Card,Pending,Standard Class,15,No Return,Yes,11
ORD1865,28-11-2024,22-01-2025,CUST616,Chris Green,Corporate,PROD7637,Chair,Furniture,North,Tamil Nadu,Mumbai,1,19364.18,30559.03,11194.85,Cash,Cancelled,Standard Class,0,No Return,Yes,41
ORD1866,06-04-2024,22-11-2024,CUST492,John Smith,Consumer,PROD9032,Bookshelf,Technology,North,Delhi,Chennai,2,15821.1,22340.22,6519.12,Cash,Pending,First Class,2,Returned,No,21
ORD1867,06-06-2024,04-09-2025,CUST182,Stephen Green,Consumer,PROD1839,Printer,Technology,North,Tamil Nadu,Bangalore,27,12705.81,16450.17,3744.36,Debit Card,Cancelled,Same Day,20,No Return,No,46
ORD1868,16-10-2024,24-01-2025,CUST687,Sophia Green,Corporate,PROD4047,Calculator,Furniture,South,Punjab,Delhi,21,2445.15,3252.37,807.22,Debit Card,Pending,Standard Class,21,Returned,Yes,37
ORD1869,20-09-2025,01-03-2024,CUST558,David Johnson,Consumer,PROD5780,Bookshelf,Office Supplies,North,Karnataka,Delhi,44,5302.75,7780.17,2477.42,Cash,Pending,Same Day,8,No Return,Yes,6
ORD1870,03-09-2025,25-03-2025,CUST338,Emma Brown,Home Office,PROD4695,Laptop,Technology,South,Delhi,Mumbai,32,18357.13,29426.42,11069.29,UPI,Cancelled,Same Day,23,No Return,Yes,1
ORD1871,19-08-2024,04-10-2025,CUST997,Chris Johnson,Home Office,PROD6661,Printer,Technology,East,UP,Delhi,22,3936.82,4557.75,620.93,Net Banking,Cancelled,Second Class,25,Returned,No,3
ORD1872,17-05-2024,26-12-2024,CUST816,Chris Dunn,Home Office,PROD3788,Chair,Office Supplies,North,Punjab,Chennai,1,7074.95,9353.7,2278.75,Net Banking,Pending,Same Day,4,No Return,No,23
ORD1873,16-05-2024,14-08-2024,CUST691,Stephen Johnson,Corporate,PROD1351,Calculator,Office Supplies,South,Maharashtra,Chennai,37,9124.88,14188.8,5063.92,Debit Card,Cancelled,Same Day,14,Returned,No,47
ORD1874,11-01-2025,03-12-2024,CUST386,Chris Dunn,Home Office,PROD7206,Desk,Office Supplies,East,UP,Chennai,35,15007.36,24103.25,9095.89,Credit Card,Pending,Second Class,6,No Return,No,43
ORD1875,13-11-2025,08-05-2025,CUST219,David Smith,Consumer,PROD8889,Calculator,Technology,South,Maharashtra,Chennai,16,17450.82,27637.28,10186.46,Cash,Cancelled,Same Day,5,Returned,Yes,40
ORD1876,16-09-2024,17-07-2024,CUST366,David Green,Consumer,PROD1638,Bookshelf,Technology,East,Punjab,Chennai,8,1562.63,2803.91,1241.28,UPI,Delivered,Second Class,10,Returned,Yes,42
ORD1877,21-09-2024,15-06-2025,CUST653,John Brown,Corporate,PROD4257,Calculator,Furniture,North,UP,Lucknow,26,8852.09,11439.8,2587.71,Debit Card,Pending,First Class,17,Returned,No,32
ORD1878,02-11-2024,01-07-2025,CUST151,David Lee,Home Office,PROD3015,Calculator,Furniture,South,Karnataka,Amritsar,18,6066.14,9247.64,3181.5,UPI,Delivered,Same Day,24,No Return,No,35
ORD1879,12-03-2025,11-05-2024,CUST598,Sophia Johnson,Corporate,PROD5550,Chair,Office Supplies,East,Tamil Nadu,Mumbai,17,18652.74,29435.77,10783.03,Debit Card,Cancelled,Second Class,27,Returned,No,17
ORD1880,01-09-2025,01-09-2025,CUST308,Chris Lee,Corporate,PROD4226,Desk,Office Supplies,North,Punjab,Delhi,31,8296.02,12757.83,4461.81,Net Banking,Cancelled,Standard Class,15,Returned,Yes,5
ORD1881,04-01-2024,14-06-2025,CUST639,Sophia Green,Consumer,PROD2682,Printer,Technology,North,UP,Mumbai,24,14330.74,25788.74,11458.0,Cash,Pending,Second Class,3,Returned,Yes,9
